DriverTime,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,Position,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,GP,SessionType,RoundNumber,Date
0 days 02:16:10.467000,RIC,3,119.494,47,3,50.019,41.918,27.557,SOFT,1,1,RB,19,0 days 02:15:51.464000,30.7,75,1008.7,FALSE,35.3,202,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:17:47.477000,RIC,3,97.01,48,3,28.754,40.953,27.303,SOFT,2,1,RB,19,0 days 02:16:51.483000,30.6,74,1008.8,FALSE,35.2,277,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 02:19:24.888000,RIC,3,97.411,49,3,28.799,41.408,27.204,SOFT,3,1,RB,18,0 days 02:18:51.495000,30.6,74,1008.9,FALSE,35,228,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:21:02.135000,RIC,3,97.247,50,3,28.938,41.154,27.155,SOFT,4,1,RB,18,0 days 02:20:51.501000,30.6,74,1008.8,FALSE,35,233,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 02:22:38.900000,RIC,3,96.765,51,3,28.657,40.784,27.324,SOFT,5,1,RB,18,0 days 02:21:51.498000,30.6,74,1008.9,FALSE,35,216,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:24:16.248000,RIC,3,97.348,52,3,28.818,41.311,27.219,SOFT,6,1,RB,18,0 days 02:23:51.502000,30.5,73,1009,FALSE,34.9,224,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:25:53.630000,RIC,3,97.382,53,3,29.071,41.229,27.082,SOFT,7,1,RB,18,0 days 02:25:51.503000,30.5,74,1008.9,FALSE,35.3,187,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:27:34.080000,RIC,3,100.45,54,3,28.903,42.109,29.438,SOFT,8,1,RB,18,0 days 02:26:51.500000,30.6,74,1008.9,FALSE,35.5,214,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:29:12.343000,RIC,3,98.263,55,3,29.159,41.709,27.395,SOFT,9,1,RB,18,0 days 02:28:51.496000,30.5,74,1009,FALSE,34.9,178,0.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:30:49.404000,RIC,3,97.061,56,3,28.757,41.001,27.303,SOFT,10,1,RB,18,0 days 02:29:51.504000,30.5,74,1009,FALSE,35,192,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:32:25.761000,RIC,3,96.357,57,3,28.686,40.799,26.872,SOFT,11,1,RB,18,0 days 02:31:51.507000,30.5,75,1009,FALSE,34.4,155,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:34:10.701000,RIC,3,104.94,58,3,28.546,41.134,35.26,SOFT,12,1,RB,18,0 days 02:33:51.503000,30.5,74,1009.1,FALSE,35,226,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:36:09.582000,RIC,3,118.881,59,4,50.123,40.797,27.961,SOFT,4,0,RB,18,0 days 02:35:51.502000,30.6,74,1009.1,FALSE,35,205,1.6,Singapore Grand Prix,R,18,22-09-2024
0 days 02:37:44.068000,RIC,3,94.486,60,4,28.091,39.948,26.447,SOFT,5,0,RB,18,0 days 02:36:51.501000,30.5,74,1009,FALSE,35,200,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 02:39:23.618000,RIC,3,99.55,61,4,29.244,41.912,28.394,SOFT,6,0,RB,18,0 days 02:38:51.522000,30.4,74,1009.1,FALSE,34.7,198,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 00:58:45.073000,RUS,63,103.822,1,1,,42.792,27.801,MEDIUM,1,1,Mercedes,4,0 days 00:57:50.688000,30.8,75,1007.7,FALSE,37.3,0,0.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:00:23.562000,RUS,63,98.489,2,1,28.986,41.538,27.965,MEDIUM,2,1,Mercedes,4,0 days 00:59:50.693000,30.8,75,1007.7,FALSE,37.4,192,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 01:02:03.274000,RUS,63,99.712,3,1,29.453,42.39,27.869,MEDIUM,3,1,Mercedes,4,0 days 01:01:50.691000,30.9,75,1007.8,FALSE,37.4,217,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:03:42.444000,RUS,63,99.17,4,1,29.464,42.067,27.639,MEDIUM,4,1,Mercedes,4,0 days 01:02:50.685000,31,74,1007.8,FALSE,37.2,203,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:05:21.048000,RUS,63,98.604,5,1,29.227,41.79,27.587,MEDIUM,5,1,Mercedes,4,0 days 01:04:50.724000,31.1,74,1007.8,FALSE,36.6,195,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:06:59.420000,RUS,63,98.372,6,1,29.243,41.65,27.479,MEDIUM,6,1,Mercedes,4,0 days 01:06:50.757000,31.1,75,1007.9,FALSE,36.5,180,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:08:37.785000,RUS,63,98.365,7,1,29.168,41.685,27.512,MEDIUM,7,1,Mercedes,4,0 days 01:07:50.766000,31.1,75,1007.9,FALSE,36.5,228,1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:10:16.045000,RUS,63,98.26,8,1,29.102,41.735,27.423,MEDIUM,8,1,Mercedes,4,0 days 01:09:50.791000,31,75,1007.9,FALSE,36.9,155,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 01:11:54.219000,RUS,63,98.174,9,1,29.061,41.612,27.501,MEDIUM,9,1,Mercedes,4,0 days 01:11:50.805000,31.1,75,1007.9,FALSE,37.1,219,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:13:32.551000,RUS,63,98.332,10,1,29.046,41.781,27.505,MEDIUM,10,1,Mercedes,4,0 days 01:12:50.813000,31.1,75,1008,FALSE,37,245,0.8,Singapore Grand Prix,R,18,22-09-2024
0 days 01:15:10.730000,RUS,63,98.179,11,1,29.158,41.617,27.404,MEDIUM,11,1,Mercedes,4,0 days 01:14:50.822000,31.1,75,1007.9,FALSE,36.8,183,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:16:48.821000,RUS,63,98.091,12,1,29.018,41.568,27.505,MEDIUM,12,1,Mercedes,4,0 days 01:15:50.820000,31.1,75,1008,FALSE,36.8,196,1.6,Singapore Grand Prix,R,18,22-09-2024
0 days 01:18:26.871000,RUS,63,98.05,13,1,29.144,41.566,27.34,MEDIUM,13,1,Mercedes,4,0 days 01:17:50.831000,31.1,74,1008,FALSE,36.3,216,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:20:05.044000,RUS,63,98.173,14,1,29.012,41.688,27.473,MEDIUM,14,1,Mercedes,4,0 days 01:19:50.957000,31.2,74,1008,FALSE,36.3,275,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:21:43.503000,RUS,63,98.459,15,1,29.215,41.752,27.492,MEDIUM,15,1,Mercedes,4,0 days 01:20:50.976000,31.2,75,1008,FALSE,36.4,192,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:23:22.029000,RUS,63,98.526,16,1,29.14,41.735,27.651,MEDIUM,16,1,Mercedes,4,0 days 01:22:51.014000,31.1,74,1008,FALSE,36,224,1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:25:00.884000,RUS,63,98.855,17,1,29.149,42.08,27.626,MEDIUM,17,1,Mercedes,3,0 days 01:24:51.048000,31,75,1007.9,FALSE,35.7,161,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:26:39.288000,RUS,63,98.404,18,1,29.077,41.791,27.536,MEDIUM,18,1,Mercedes,3,0 days 01:25:51.045000,31,75,1008,FALSE,35.8,217,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:28:17.512000,RUS,63,98.224,19,1,29.063,41.664,27.497,MEDIUM,19,1,Mercedes,3,0 days 01:27:51.064000,30.9,75,1008.1,FALSE,36.1,257,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:29:55.848000,RUS,63,98.336,20,1,29.053,41.765,27.518,MEDIUM,20,1,Mercedes,3,0 days 01:29:51.073000,30.8,75,1008.2,FALSE,35.8,209,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 01:31:34.312000,RUS,63,98.464,21,1,29.196,41.661,27.607,MEDIUM,21,1,Mercedes,3,0 days 01:30:51.085000,30.8,76,1008.3,FALSE,36.4,218,1.6,Singapore Grand Prix,R,18,22-09-2024
0 days 01:33:12.676000,RUS,63,98.364,22,1,29.098,41.709,27.557,MEDIUM,22,1,Mercedes,3,0 days 01:32:51.096000,30.8,74,1008.4,FALSE,36.4,198,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:34:51.093000,RUS,63,98.417,23,1,29.113,41.733,27.571,MEDIUM,23,1,Mercedes,3,0 days 01:33:51.100000,30.8,74,1008.4,FALSE,36,218,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:36:29.611000,RUS,63,98.518,24,1,29.083,41.88,27.555,MEDIUM,24,1,Mercedes,3,0 days 01:35:51.133000,30.8,74,1008.4,FALSE,36,231,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:38:08.503000,RUS,63,98.892,25,1,29.223,41.996,27.673,MEDIUM,25,1,Mercedes,3,0 days 01:37:51.171000,30.8,75,1008.4,FALSE,36.1,186,2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:39:47.260000,RUS,63,98.757,26,1,29.083,42.059,27.615,MEDIUM,26,1,Mercedes,3,0 days 01:38:51.143000,30.8,75,1008.4,FALSE,36.1,190,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:41:34.163000,RUS,63,106.903,27,1,29.178,42.102,35.623,MEDIUM,27,1,Mercedes,4,0 days 01:40:51.163000,30.8,75,1008.4,FALSE,35.9,245,1.6,Singapore Grand Prix,R,18,22-09-2024
0 days 01:43:31.224000,RUS,63,117.061,28,2,48.589,41.034,27.438,HARD,1,1,Mercedes,7,0 days 01:42:51.199000,30.8,76,1008.4,FALSE,35.9,214,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:45:08.321000,RUS,63,97.097,29,2,28.644,41.145,27.308,HARD,2,1,Mercedes,5,0 days 01:44:51.219000,30.8,74,1008.3,FALSE,35.7,183,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:46:45.368000,RUS,63,97.047,30,2,28.709,41.104,27.234,HARD,3,1,Mercedes,5,0 days 01:45:51.217000,30.7,74,1008.3,FALSE,35.8,207,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:48:22.772000,RUS,63,97.404,31,2,28.766,41.24,27.398,HARD,4,1,Mercedes,5,0 days 01:47:51.250000,30.7,74,1008.3,FALSE,35.8,234,0.8,Singapore Grand Prix,R,18,22-09-2024
0 days 01:50:00.120000,RUS,63,97.348,32,2,28.913,41.198,27.237,HARD,5,1,Mercedes,5,0 days 01:49:51.275000,30.7,74,1008.4,FALSE,35.8,204,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:51:37.569000,RUS,63,97.449,33,2,28.827,41.375,27.247,HARD,6,1,Mercedes,5,0 days 01:50:51.273000,30.8,74,1008.4,FALSE,36.1,185,1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:53:15.925000,RUS,63,98.356,34,2,28.611,41.783,27.962,HARD,7,1,Mercedes,5,0 days 01:52:51.324000,30.8,74,1008.4,FALSE,35.5,193,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:54:55.093000,RUS,63,99.168,35,2,28.733,41.971,28.464,HARD,8,1,Mercedes,5,0 days 01:54:51.319000,30.8,74,1008.5,FALSE,36,223,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:56:34.257000,RUS,63,99.164,36,2,29.298,42.069,27.797,HARD,9,1,Mercedes,4,0 days 01:55:51.326000,30.7,74,1008.5,FALSE,35.8,212,1.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:58:12.043000,RUS,63,97.786,37,2,28.816,41.631,27.339,HARD,10,1,Mercedes,4,0 days 01:57:51.322000,30.8,74,1008.4,FALSE,35.7,225,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:59:49.620000,RUS,63,97.577,38,2,28.843,41.282,27.452,HARD,11,1,Mercedes,4,0 days 01:58:51.325000,30.8,74,1008.4,FALSE,35.5,183,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:01:26.989000,RUS,63,97.369,39,2,28.861,41.32,27.188,HARD,12,1,Mercedes,3,0 days 02:00:51.347000,30.8,74,1008.5,FALSE,35.5,192,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:03:04.534000,RUS,63,97.545,40,2,28.982,41.299,27.264,HARD,13,1,Mercedes,3,0 days 02:02:51.327000,30.8,74,1008.5,FALSE,35.5,214,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 02:04:41.758000,RUS,63,97.224,41,2,28.888,41.192,27.144,HARD,14,1,Mercedes,3,0 days 02:03:51.348000,30.8,74,1008.5,FALSE,35.2,164,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:06:19.074000,RUS,63,97.316,42,2,28.814,41.316,27.186,HARD,15,1,Mercedes,3,0 days 02:05:51.385000,30.8,74,1008.7,FALSE,35.4,209,1.6,Singapore Grand Prix,R,18,22-09-2024
0 days 02:07:56.310000,RUS,63,97.236,43,2,28.791,41.323,27.122,HARD,16,1,Mercedes,3,0 days 02:07:51.380000,30.7,74,1008.6,FALSE,35.5,213,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 02:09:34.011000,RUS,63,97.701,44,2,28.639,41.696,27.366,HARD,17,1,Mercedes,3,0 days 02:08:51.372000,30.7,74,1008.5,FALSE,35.2,0,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:11:13.383000,RUS,63,99.372,45,2,28.881,43.003,27.488,HARD,18,1,Mercedes,4,0 days 02:10:51.402000,30.6,75,1008.7,FALSE,34.9,218,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 02:12:51.796000,RUS,63,98.413,46,2,29.076,41.894,27.443,HARD,19,1,Mercedes,4,0 days 02:12:51.426000,30.7,75,1008.6,FALSE,35.2,164,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 02:14:29.432000,RUS,63,97.636,47,2,28.976,41.481,27.179,HARD,20,1,Mercedes,4,0 days 02:13:51.424000,30.7,74,1008.6,FALSE,35.2,186,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 02:16:07.028000,RUS,63,97.596,48,2,28.901,41.42,27.275,HARD,21,1,Mercedes,4,0 days 02:15:51.464000,30.7,75,1008.7,FALSE,35.3,202,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:17:44.436000,RUS,63,97.408,49,2,28.852,41.361,27.195,HARD,22,1,Mercedes,4,0 days 02:16:51.483000,30.6,74,1008.8,FALSE,35.2,277,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 02:19:22.443000,RUS,63,98.007,50,2,28.836,41.83,27.341,HARD,23,1,Mercedes,4,0 days 02:18:51.495000,30.6,74,1008.9,FALSE,35,228,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:20:59.988000,RUS,63,97.545,51,2,28.847,41.442,27.256,HARD,24,1,Mercedes,4,0 days 02:20:51.501000,30.6,74,1008.8,FALSE,35,233,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 02:22:37.287000,RUS,63,97.299,52,2,28.772,41.334,27.193,HARD,25,1,Mercedes,4,0 days 02:21:51.498000,30.6,74,1008.9,FALSE,35,216,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:24:14.784000,RUS,63,97.497,53,2,28.852,41.496,27.149,HARD,26,1,Mercedes,4,0 days 02:23:51.502000,30.5,73,1009,FALSE,34.9,224,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:25:52.164000,RUS,63,97.38,54,2,28.698,41.495,27.187,HARD,27,1,Mercedes,4,0 days 02:25:51.503000,30.5,74,1008.9,FALSE,35.3,187,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:27:29.475000,RUS,63,97.311,55,2,28.694,41.388,27.229,HARD,28,1,Mercedes,4,0 days 02:26:51.500000,30.6,74,1008.9,FALSE,35.5,214,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:29:06.856000,RUS,63,97.381,56,2,28.732,41.534,27.115,HARD,29,1,Mercedes,4,0 days 02:28:51.496000,30.5,74,1009,FALSE,34.9,178,0.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:30:44.431000,RUS,63,97.575,57,2,28.655,41.642,27.278,HARD,30,1,Mercedes,4,0 days 02:29:51.504000,30.5,74,1009,FALSE,35,192,1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:32:22.227000,RUS,63,97.796,58,2,28.659,41.835,27.302,HARD,31,1,Mercedes,4,0 days 02:31:51.507000,30.5,75,1009,FALSE,34.4,155,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:34:00.553000,RUS,63,98.326,59,2,28.785,42.103,27.438,HARD,32,1,Mercedes,4,0 days 02:33:51.503000,30.5,74,1009.1,FALSE,35,226,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 02:35:38.425000,RUS,63,97.872,60,2,28.765,41.92,27.187,HARD,33,1,Mercedes,4,0 days 02:34:51.509000,30.6,74,1009,FALSE,35,199,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 02:37:16.707000,RUS,63,98.282,61,2,29.034,41.976,27.272,HARD,34,1,Mercedes,4,0 days 02:36:51.501000,30.5,74,1009,FALSE,35,200,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 02:38:54.862000,RUS,63,98.155,62,2,28.74,41.954,27.461,HARD,35,1,Mercedes,4,0 days 02:38:51.522000,30.4,74,1009.1,FALSE,34.7,198,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 00:58:50.752000,SAI,55,109.501,1,1,,45.238,28.504,MEDIUM,1,1,Ferrari,12,0 days 00:58:50.691000,30.8,75,1007.7,FALSE,37.3,239,0.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:00:30.969000,SAI,55,100.217,2,1,29.383,42.751,28.083,MEDIUM,2,1,Ferrari,12,0 days 00:59:50.693000,30.8,75,1007.7,FALSE,37.4,192,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 01:02:10.410000,SAI,55,99.441,3,1,28.921,42.509,28.011,MEDIUM,3,1,Ferrari,12,0 days 01:01:50.691000,30.9,75,1007.8,FALSE,37.4,217,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:03:49.515000,SAI,55,99.105,4,1,28.887,42.293,27.925,MEDIUM,4,1,Ferrari,12,0 days 01:02:50.685000,31,74,1007.8,FALSE,37.2,203,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:05:28.633000,SAI,55,99.118,5,1,29.051,42.129,27.938,MEDIUM,5,1,Ferrari,12,0 days 01:04:50.724000,31.1,74,1007.8,FALSE,36.6,195,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:07:07.854000,SAI,55,99.221,6,1,29.201,42.255,27.765,MEDIUM,6,1,Ferrari,12,0 days 01:06:50.757000,31.1,75,1007.9,FALSE,36.5,180,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:08:47.203000,SAI,55,99.349,7,1,28.892,42.587,27.87,MEDIUM,7,1,Ferrari,12,0 days 01:07:50.766000,31.1,75,1007.9,FALSE,36.5,228,1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:10:25.987000,SAI,55,98.784,8,1,28.906,42.083,27.795,MEDIUM,8,1,Ferrari,12,0 days 01:09:50.791000,31,75,1007.9,FALSE,36.9,155,0.9,Singapore Grand Prix,R,18,22-09-2024
0 days 01:12:05.059000,SAI,55,99.072,9,1,28.716,42.486,27.87,MEDIUM,9,1,Ferrari,12,0 days 01:11:50.805000,31.1,75,1007.9,FALSE,37.1,219,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:13:44.006000,SAI,55,98.947,10,1,29.242,41.9,27.805,MEDIUM,10,1,Ferrari,12,0 days 01:12:50.813000,31.1,75,1008,FALSE,37,245,0.8,Singapore Grand Prix,R,18,22-09-2024
0 days 01:15:22.700000,SAI,55,98.694,11,1,28.858,42.092,27.744,MEDIUM,11,1,Ferrari,12,0 days 01:14:50.822000,31.1,75,1007.9,FALSE,36.8,183,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:17:02.413000,SAI,55,99.713,12,1,28.982,42.65,28.081,MEDIUM,12,1,Ferrari,12,0 days 01:16:50.821000,31.1,74,1008,FALSE,36.8,220,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:18:49.485000,SAI,55,107.072,13,1,29.234,42.472,35.366,MEDIUM,13,1,Ferrari,14,0 days 01:17:50.831000,31.1,74,1008,FALSE,36.3,216,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:20:46.452000,SAI,55,116.967,14,2,49.366,40.542,27.059,HARD,1,1,Ferrari,18,0 days 01:19:50.957000,31.2,74,1008,FALSE,36.3,275,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:22:23.013000,SAI,55,96.561,15,2,28.711,40.737,27.113,HARD,2,1,Ferrari,18,0 days 01:21:50.989000,31.1,74,1008,FALSE,36.5,228,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:23:59.921000,SAI,55,96.908,16,2,28.706,40.965,27.237,HARD,3,1,Ferrari,18,0 days 01:23:51.037000,31.1,74,1008,FALSE,35.9,191,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:25:37.400000,SAI,55,97.479,17,2,28.904,41.424,27.151,HARD,4,1,Ferrari,17,0 days 01:24:51.048000,31,75,1007.9,FALSE,35.7,161,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:27:15.551000,SAI,55,98.151,18,2,28.894,41.275,27.982,HARD,5,1,Ferrari,17,0 days 01:26:51.046000,31,75,1008.1,FALSE,35.8,179,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:28:53.732000,SAI,55,98.181,19,2,28.893,41.866,27.422,HARD,6,1,Ferrari,16,0 days 01:28:51.070000,30.9,75,1008.2,FALSE,36.1,215,1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:30:32.545000,SAI,55,98.813,20,2,29.141,41.493,28.179,HARD,7,1,Ferrari,16,0 days 01:29:51.073000,30.8,75,1008.2,FALSE,35.8,209,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 01:32:11.683000,SAI,55,99.138,21,2,29.06,42.268,27.81,HARD,8,1,Ferrari,15,0 days 01:31:51.092000,30.8,75,1008.3,FALSE,36.6,217,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:33:50.473000,SAI,55,98.79,22,2,29.185,41.772,27.833,HARD,9,1,Ferrari,15,0 days 01:32:51.096000,30.8,74,1008.4,FALSE,36.4,198,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:35:28.897000,SAI,55,98.424,23,2,28.944,41.797,27.683,HARD,10,1,Ferrari,15,0 days 01:34:51.121000,30.8,75,1008.3,FALSE,36,184,1.4,Singapore Grand Prix,R,18,22-09-2024
0 days 01:37:07.908000,SAI,55,99.011,24,2,29.155,41.832,28.024,HARD,11,1,Ferrari,15,0 days 01:36:51.155000,30.8,75,1008.4,FALSE,36.1,223,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:38:47.504000,SAI,55,99.596,25,2,29.093,42.592,27.911,HARD,12,1,Ferrari,14,0 days 01:37:51.171000,30.8,75,1008.4,FALSE,36.1,186,2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:40:26.778000,SAI,55,99.274,26,2,28.887,42.632,27.755,HARD,13,1,Ferrari,12,0 days 01:39:51.177000,30.8,75,1008.4,FALSE,36.1,202,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:42:05.971000,SAI,55,99.193,27,2,29.286,42.048,27.859,HARD,14,1,Ferrari,12,0 days 01:41:51.183000,30.8,75,1008.4,FALSE,35.5,239,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:43:45.334000,SAI,55,99.363,28,2,29.379,41.977,28.007,HARD,15,1,Ferrari,12,0 days 01:42:51.199000,30.8,76,1008.4,FALSE,35.9,214,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:45:24.295000,SAI,55,98.961,29,2,29.058,42.339,27.564,HARD,16,1,Ferrari,10,0 days 01:44:51.219000,30.8,74,1008.3,FALSE,35.7,183,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:47:02.502000,SAI,55,98.207,30,2,28.987,41.65,27.57,HARD,17,1,Ferrari,8,0 days 01:46:51.233000,30.6,74,1008.3,FALSE,35.8,215,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:48:40.877000,SAI,55,98.375,31,2,28.955,41.773,27.647,HARD,18,1,Ferrari,8,0 days 01:47:51.250000,30.7,74,1008.3,FALSE,35.8,234,0.8,Singapore Grand Prix,R,18,22-09-2024
0 days 01:50:19.475000,SAI,55,98.598,32,2,29.136,41.887,27.575,HARD,19,1,Ferrari,8,0 days 01:49:51.275000,30.7,74,1008.4,FALSE,35.8,204,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:51:58.829000,SAI,55,99.354,33,2,28.871,42.271,28.212,HARD,20,1,Ferrari,7,0 days 01:51:51.284000,30.8,73,1008.4,FALSE,36.1,228,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 01:53:37.228000,SAI,55,98.399,34,2,29.002,41.776,27.621,HARD,21,1,Ferrari,7,0 days 01:52:51.324000,30.8,74,1008.4,FALSE,35.5,193,0.7,Singapore Grand Prix,R,18,22-09-2024
0 days 01:55:15.552000,SAI,55,98.324,35,2,29.025,41.855,27.444,HARD,22,1,Ferrari,7,0 days 01:54:51.319000,30.8,74,1008.5,FALSE,36,223,1.1,Singapore Grand Prix,R,18,22-09-2024
0 days 01:56:53.502000,SAI,55,97.95,36,2,28.972,41.461,27.517,HARD,23,1,Ferrari,7,0 days 01:56:51.328000,30.7,74,1008.4,FALSE,35.8,210,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 01:58:31.809000,SAI,55,98.307,37,2,28.945,41.813,27.549,HARD,24,1,Ferrari,6,0 days 01:57:51.322000,30.8,74,1008.4,FALSE,35.7,225,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:00:09.780000,SAI,55,97.971,38,2,28.927,41.653,27.391,HARD,25,1,Ferrari,6,0 days 01:59:51.342000,30.8,73,1008.5,FALSE,35.5,187,1.2,Singapore Grand Prix,R,18,22-09-2024
0 days 02:01:47.582000,SAI,55,97.802,39,2,28.867,41.313,27.622,HARD,26,1,Ferrari,6,0 days 02:00:51.347000,30.8,74,1008.5,FALSE,35.5,192,1.3,Singapore Grand Prix,R,18,22-09-2024
0 days 02:03:25.547000,SAI,55,97.965,40,2,28.966,41.602,27.397,HARD,27,1,Ferrari,6,0 days 02:02:51.327000,30.8,74,1008.5,FALSE,35.5,214,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 02:05:03.783000,SAI,55,98.236,41,2,28.928,41.762,27.546,HARD,28,1,Ferrari,6,0 days 02:04:51.335000,30.8,74,1008.6,FALSE,35.3,192,1.5,Singapore Grand Prix,R,18,22-09-2024
0 days 02:06:43.317000,SAI,55,99.534,42,2,29.002,41.989,28.543,HARD,29,1,Ferrari,7,0 days 02:05:51.385000,30.8,74,1008.7,FALSE,35.4,209,1.6,Singapore Grand Prix,R,18,22-09-2024
