Time,Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,GP
0 days 02:20:47.736000,HUL,27,56.0,3.0,SOFT,8.0,True,0 days 00:01:14.616000,0 days 00:00:25.402000,0 days 00:00:26.668000,0 days 00:00:22.546000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:22:02.750000,HUL,27,57.0,3.0,SOFT,9.0,True,0 days 00:01:15.014000,0 days 00:00:25.582000,0 days 00:00:26.792000,0 days 00:00:22.640000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:23:17.630000,HUL,27,58.0,3.0,SOFT,10.0,True,0 days 00:01:14.880000,0 days 00:00:25.606000,0 days 00:00:26.596000,0 days 00:00:22.678000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:24:32.897000,HUL,27,59.0,3.0,SOFT,11.0,True,0 days 00:01:15.267000,0 days 00:00:25.786000,0 days 00:00:26.832000,0 days 00:00:22.649000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:25:58.251000,HUL,27,60.0,3.0,SOFT,12.0,True,0 days 00:01:25.354000,0 days 00:00:26.040000,0 days 00:00:27.267000,0 days 00:00:32.047000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:27:45.961000,HUL,27,61.0,4.0,INTERMEDIATE,4.0,False,0 days 00:01:47.710000,0 days 00:00:52.645000,0 days 00:00:29.849000,0 days 00:00:25.216000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:29:10.893000,HUL,27,62.0,4.0,INTERMEDIATE,5.0,False,0 days 00:01:24.932000,0 days 00:00:30.085000,0 days 00:00:28.536000,0 days 00:00:26.311000,Haas F1 Team,15.0,Dutch Grand Prix
0 days 02:31:22.883000,HUL,27,63.0,4.0,INTERMEDIATE,6.0,False,0 days 00:02:11.990000,0 days 00:00:40.314000,0 days 00:00:38.805000,0 days 00:00:52.871000,Haas F1 Team,14.0,Dutch Grand Prix
0 days 03:13:19.887000,HUL,27,64.0,5.0,INTERMEDIATE,5.0,False,,,0 days 00:00:32.795000,0 days 00:00:38.380000,Haas F1 Team,14.0,Dutch Grand Prix
0 days 03:15:54.863000,HUL,27,65.0,6.0,INTERMEDIATE,6.0,False,,0 days 00:01:06.569000,0 days 00:00:49.686000,0 days 00:00:38.774000,Haas F1 Team,14.0,Dutch Grand Prix
0 days 03:18:01.941000,HUL,27,66.0,6.0,INTERMEDIATE,7.0,False,0 days 00:02:07.078000,0 days 00:00:43.079000,0 days 00:00:44.473000,0 days 00:00:39.526000,Haas F1 Team,14.0,Dutch Grand Prix
0 days 03:19:32.031000,HUL,27,67.0,6.0,INTERMEDIATE,8.0,False,0 days 00:01:30.090000,0 days 00:00:31.698000,0 days 00:00:30.663000,0 days 00:00:27.729000,Haas F1 Team,12.0,Dutch Grand Prix
0 days 03:20:57.115000,HUL,27,68.0,6.0,INTERMEDIATE,9.0,False,0 days 00:01:25.084000,0 days 00:00:29.883000,0 days 00:00:28.794000,0 days 00:00:26.407000,Haas F1 Team,12.0,Dutch Grand Prix
0 days 03:22:20.192000,HUL,27,69.0,6.0,INTERMEDIATE,10.0,False,0 days 00:01:23.077000,0 days 00:00:29.247000,0 days 00:00:28.300000,0 days 00:00:25.530000,Haas F1 Team,12.0,Dutch Grand Prix
0 days 03:23:42.785000,HUL,27,70.0,6.0,INTERMEDIATE,11.0,False,0 days 00:01:22.593000,0 days 00:00:28.645000,0 days 00:00:28.338000,0 days 00:00:25.610000,Haas F1 Team,12.0,Dutch Grand Prix
0 days 03:25:05.208000,HUL,27,71.0,6.0,INTERMEDIATE,12.0,False,0 days 00:01:22.423000,0 days 00:00:28.605000,0 days 00:00:28.329000,0 days 00:00:25.489000,Haas F1 Team,12.0,Dutch Grand Prix
0 days 03:26:28.362000,HUL,27,72.0,6.0,INTERMEDIATE,13.0,False,0 days 00:01:23.154000,0 days 00:00:28.755000,0 days 00:00:28.581000,0 days 00:00:25.818000,Haas F1 Team,12.0,Dutch Grand Prix
0 days 01:03:42.162000,OCO,31,1.0,1.0,SOFT,1.0,True,0 days 00:01:39.075000,,0 days 00:00:29.897000,0 days 00:00:33.030000,Alpine,12.0,Dutch Grand Prix
0 days 01:05:39.137000,OCO,31,2.0,1.0,SOFT,2.0,True,0 days 00:01:56.975000,0 days 00:00:37.481000,0 days 00:00:38.425000,0 days 00:00:41.069000,Alpine,14.0,Dutch Grand Prix
0 days 01:07:29.232000,OCO,31,3.0,2.0,INTERMEDIATE,1.0,True,0 days 00:01:50.095000,0 days 00:00:51.938000,0 days 00:00:30.188000,0 days 00:00:27.969000,Alpine,17.0,Dutch Grand Prix
0 days 01:08:56.161000,OCO,31,4.0,2.0,INTERMEDIATE,2.0,True,0 days 00:01:26.929000,0 days 00:00:30.256000,0 days 00:00:30.615000,0 days 00:00:26.058000,Alpine,10.0,Dutch Grand Prix
0 days 01:10:19.541000,OCO,31,5.0,2.0,INTERMEDIATE,3.0,True,0 days 00:01:23.380000,0 days 00:00:28.351000,0 days 00:00:29.188000,0 days 00:00:25.841000,Alpine,10.0,Dutch Grand Prix
0 days 01:11:43.590000,OCO,31,6.0,2.0,INTERMEDIATE,4.0,True,0 days 00:01:24.049000,0 days 00:00:28.501000,0 days 00:00:29.565000,0 days 00:00:25.983000,Alpine,10.0,Dutch Grand Prix
0 days 01:13:07.427000,OCO,31,7.0,2.0,INTERMEDIATE,5.0,True,0 days 00:01:23.837000,0 days 00:00:28.358000,0 days 00:00:29.681000,0 days 00:00:25.798000,Alpine,10.0,Dutch Grand Prix
0 days 01:14:31.818000,OCO,31,8.0,2.0,INTERMEDIATE,6.0,True,0 days 00:01:24.391000,0 days 00:00:28.636000,0 days 00:00:29.941000,0 days 00:00:25.814000,Alpine,10.0,Dutch Grand Prix
0 days 01:15:56.825000,OCO,31,9.0,2.0,INTERMEDIATE,7.0,True,0 days 00:01:25.007000,0 days 00:00:28.630000,0 days 00:00:30.569000,0 days 00:00:25.808000,Alpine,9.0,Dutch Grand Prix
0 days 01:17:26.265000,OCO,31,10.0,2.0,INTERMEDIATE,8.0,True,0 days 00:01:29.440000,0 days 00:00:28.655000,0 days 00:00:30.315000,0 days 00:00:30.470000,Alpine,9.0,Dutch Grand Prix
0 days 01:19:05.556000,OCO,31,11.0,3.0,SOFT,1.0,True,0 days 00:01:39.291000,0 days 00:00:46.027000,0 days 00:00:29.057000,0 days 00:00:24.207000,Alpine,10.0,Dutch Grand Prix
0 days 01:20:23.602000,OCO,31,12.0,3.0,SOFT,2.0,True,0 days 00:01:18.046000,0 days 00:00:26.957000,0 days 00:00:27.783000,0 days 00:00:23.306000,Alpine,10.0,Dutch Grand Prix
0 days 01:21:40.698000,OCO,31,13.0,3.0,SOFT,3.0,True,0 days 00:01:17.096000,0 days 00:00:26.226000,0 days 00:00:27.583000,0 days 00:00:23.287000,Alpine,10.0,Dutch Grand Prix
0 days 01:22:57.919000,OCO,31,14.0,3.0,SOFT,4.0,True,0 days 00:01:17.221000,0 days 00:00:26.889000,0 days 00:00:27.219000,0 days 00:00:23.113000,Alpine,10.0,Dutch Grand Prix
0 days 01:24:15.892000,OCO,31,15.0,3.0,SOFT,5.0,True,0 days 00:01:17.973000,0 days 00:00:26.848000,0 days 00:00:27.684000,0 days 00:00:23.441000,Alpine,8.0,Dutch Grand Prix
0 days 01:25:52.196000,OCO,31,16.0,3.0,SOFT,6.0,True,0 days 00:01:36.304000,0 days 00:00:26.479000,0 days 00:00:38.258000,0 days 00:00:31.567000,Alpine,9.0,Dutch Grand Prix
0 days 01:27:44.908000,OCO,31,17.0,3.0,SOFT,7.0,True,0 days 00:01:52.712000,0 days 00:00:39.675000,0 days 00:00:38.374000,0 days 00:00:34.663000,Alpine,9.0,Dutch Grand Prix
0 days 01:29:41.458000,OCO,31,18.0,3.0,SOFT,8.0,True,0 days 00:01:56.550000,0 days 00:00:32.271000,0 days 00:00:48.705000,0 days 00:00:35.574000,Alpine,9.0,Dutch Grand Prix
