Driver,DriverNumber,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,Team,Position,DriverTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,RoundNumber,Session,Date,GP,TrackStatus,Year
LEC,16,16,5,MEDIUM,8,0,114.756,31.755,43.116,39.885,Ferrari,,0 days 01:17:24.779000,0 days 01:16:34.090000,26.5,13.0,1017.4,False,38.5,335.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,3,2,SOFT,3,0,95.42,30.309,41.274,23.837,Haas F1 Team,,0 days 00:32:18.556000,0 days 00:31:34.045000,27.3,12.0,1017.4,False,41.1,341.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,4,2,SOFT,4,0,98.566,31.209,43.013,24.344,Haas F1 Team,,0 days 00:33:57.122000,0 days 00:33:34.043000,27.2,13.0,1017.4,False,41.0,342.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,5,2,SOFT,5,0,98.735,31.373,43.027,24.335,Haas F1 Team,,0 days 00:35:35.857000,0 days 00:35:34.056000,27.0,13.0,1017.4,False,40.9,342.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,6,2,SOFT,6,0,98.522,31.551,42.824,24.147,Haas F1 Team,,0 days 00:37:14.379000,0 days 00:36:34.055000,27.1,12.0,1017.2,False,41.0,339.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,7,2,SOFT,7,0,98.979,31.64,42.953,24.386,Haas F1 Team,,0 days 00:38:53.358000,0 days 00:38:34.069000,27.0,12.0,1017.2,False,41.0,9.0,2.9,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,8,2,SOFT,8,0,98.528,31.503,42.574,24.451,Haas F1 Team,,0 days 00:40:31.886000,0 days 00:39:34.068000,27.1,13.0,1017.2,False,40.9,339.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,9,2,SOFT,9,0,113.882,33.279,49.873,30.73,Haas F1 Team,,0 days 00:42:25.768000,0 days 00:41:34.066000,27.3,13.0,1017.2,False,40.5,349.0,3.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,11,3,SOFT,2,1,94.402,30.013,40.746,23.643,Haas F1 Team,,0 days 01:03:52.119000,0 days 01:03:34.073000,26.6,12.0,1017.4,False,39.3,349.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,12,3,SOFT,3,1,97.574,31.138,42.294,24.142,Haas F1 Team,,0 days 01:05:29.693000,0 days 01:04:34.072000,26.6,12.0,1017.4,False,39.2,338.0,1.8,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,13,3,SOFT,4,1,98.256,31.442,42.464,24.35,Haas F1 Team,,0 days 01:07:07.949000,0 days 01:06:34.085000,26.7,12.0,1017.4,False,39.3,345.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,14,3,SOFT,5,1,97.869,31.347,42.417,24.105,Haas F1 Team,,0 days 01:08:45.818000,0 days 01:08:34.068000,26.7,12.0,1017.4,False,39.2,341.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,15,3,SOFT,6,1,98.371,31.377,42.709,24.285,Haas F1 Team,,0 days 01:10:24.189000,0 days 01:09:34.082000,26.7,12.0,1017.4,False,38.9,0.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,16,3,SOFT,7,1,99.033,31.495,42.866,24.672,Haas F1 Team,,0 days 01:12:03.222000,0 days 01:11:34.080000,26.5,12.0,1017.4,False,38.9,344.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,17,3,SOFT,8,1,99.062,31.549,42.968,24.545,Haas F1 Team,,0 days 01:13:42.284000,0 days 01:13:34.078000,26.6,12.0,1017.4,False,38.8,344.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,18,3,SOFT,9,1,99.398,31.734,43.015,24.649,Haas F1 Team,,0 days 01:15:21.682000,0 days 01:14:34.092000,26.5,12.0,1017.5,False,38.7,341.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
MAG,20,19,3,SOFT,10,1,128.497,37.39,54.106,37.001,Haas F1 Team,,0 days 01:17:30.179000,0 days 01:16:34.090000,26.5,13.0,1017.4,False,38.5,335.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,2,1,MEDIUM,2,1,97.462,30.88,42.015,24.567,McLaren,,0 days 00:18:59.581000,0 days 00:18:33.981000,27.3,11.0,1017.4,False,41.8,350.0,2.9,1.0,FP1,05-03-2023,Bahrain Grand Prix,21.0,2023.0
NOR,4,4,1,MEDIUM,4,1,96.488,30.765,41.639,24.084,McLaren,,0 days 00:23:01.476000,0 days 00:22:33.992000,27.3,12.0,1017.4,False,41.4,345.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,5,1,MEDIUM,5,1,116.692,33.195,52.169,31.328,McLaren,,0 days 00:24:58.168000,0 days 00:24:34.006000,27.3,12.0,1017.2,False,41.4,349.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,7,2,MEDIUM,7,0,98.897,30.494,41.458,26.945,McLaren,,0 days 00:44:06.982000,0 days 00:43:34.063000,27.1,13.0,1017.4,False,40.4,359.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,8,2,MEDIUM,8,0,114.532,33.468,50.043,31.021,McLaren,,0 days 00:46:01.514000,0 days 00:45:34.077000,27.0,13.0,1017.2,False,40.3,2.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,10,3,SOFT,2,1,129.121,41.408,59.842,27.871,McLaren,,0 days 00:53:45.057000,0 days 00:53:34.068000,26.9,13.0,1017.2,False,40.0,343.0,3.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,11,3,SOFT,3,1,94.165,29.958,40.579,23.628,McLaren,,0 days 00:55:19.222000,0 days 00:54:34.067000,26.8,13.0,1017.4,False,39.9,343.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,12,3,SOFT,4,1,110.274,34.999,46.05,29.225,McLaren,,0 days 00:57:09.496000,0 days 00:56:34.081000,26.7,12.0,1017.2,False,39.9,340.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,14,4,SOFT,6,0,99.804,31.464,43.675,24.665,McLaren,,0 days 01:06:49.177000,0 days 01:06:34.085000,26.7,12.0,1017.4,False,39.3,345.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,15,4,SOFT,7,0,99.95,31.612,43.816,24.522,McLaren,,0 days 01:08:29.127000,0 days 01:07:34.069000,26.7,11.0,1017.4,False,39.3,349.0,1.8,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,16,4,SOFT,8,0,100.376,31.751,43.961,24.664,McLaren,,0 days 01:10:09.503000,0 days 01:09:34.082000,26.7,12.0,1017.4,False,38.9,0.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,17,4,SOFT,9,0,99.696,31.629,43.309,24.758,McLaren,,0 days 01:11:49.199000,0 days 01:11:34.080000,26.5,12.0,1017.4,False,38.9,344.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,18,4,SOFT,10,0,99.742,31.408,43.501,24.833,McLaren,,0 days 01:13:28.941000,0 days 01:12:34.079000,26.6,12.0,1017.4,False,38.9,345.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,19,4,SOFT,11,0,99.503,31.563,43.225,24.715,McLaren,,0 days 01:15:08.444000,0 days 01:14:34.092000,26.5,12.0,1017.5,False,38.7,341.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
NOR,4,20,4,SOFT,12,0,124.708,31.768,52.744,40.196,McLaren,,0 days 01:17:13.152000,0 days 01:16:34.090000,26.5,13.0,1017.4,False,38.5,335.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,3,2,MEDIUM,3,0,96.057,30.437,41.513,24.107,Alpine,,0 days 00:32:31.763000,0 days 00:31:34.045000,27.3,12.0,1017.4,False,41.1,341.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,4,2,MEDIUM,4,0,137.748,48.42,60.982,28.346,Alpine,,0 days 00:34:49.511000,0 days 00:34:34.042000,27.0,13.0,1017.2,False,40.9,0.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,5,2,MEDIUM,5,0,96.212,30.42,41.762,24.03,Alpine,,0 days 00:36:25.723000,0 days 00:35:34.056000,27.0,13.0,1017.4,False,40.9,342.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,7,2,MEDIUM,7,0,96.151,30.451,41.767,23.933,Alpine,,0 days 00:40:38.870000,0 days 00:40:34.067000,27.1,13.0,1017.2,False,40.8,344.0,3.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,9,2,MEDIUM,9,0,96.18,30.461,41.749,23.97,Alpine,,0 days 00:44:41.636000,0 days 00:44:34.078000,27.0,13.0,1017.2,False,40.3,21.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,10,2,MEDIUM,10,0,115.449,38.424,48.975,28.05,Alpine,,0 days 00:46:37.085000,0 days 00:46:34.076000,27.0,13.0,1017.2,False,40.3,347.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,12,3,MEDIUM,2,1,95.105,30.214,41.179,23.712,Alpine,,0 days 01:04:28.416000,0 days 01:03:34.073000,26.6,12.0,1017.4,False,39.3,349.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,14,3,MEDIUM,4,1,116.437,30.308,46.956,39.173,Alpine,,0 days 01:08:49.685000,0 days 01:08:34.068000,26.7,12.0,1017.4,False,39.2,341.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,16,3,MEDIUM,6,1,95.739,30.302,41.486,23.951,Alpine,,0 days 01:12:45.024000,0 days 01:12:34.079000,26.6,12.0,1017.4,False,38.9,345.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,17,3,MEDIUM,7,1,106.444,38.207,44.233,24.004,Alpine,,0 days 01:14:31.468000,0 days 01:13:34.078000,26.6,12.0,1017.4,False,38.8,344.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,18,3,MEDIUM,8,1,97.522,31.098,42.289,24.135,Alpine,,0 days 01:16:08.990000,0 days 01:15:34.076000,26.5,12.0,1017.4,False,38.6,328.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,19,3,MEDIUM,9,1,134.155,37.711,55.795,40.649,Alpine,,0 days 01:18:23.145000,0 days 01:17:34.073000,26.5,13.0,1017.4,False,38.4,351.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
OCO,31,20,3,MEDIUM,10,1,135.947,66.263,41.928,27.756,Alpine,,0 days 01:20:39.092000,0 days 01:20:34.070000,26.3,14.0,1017.5,False,38.3,348.0,3.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,2,1,MEDIUM,2,1,95.069,30.16,40.864,24.045,Red Bull Racing,,0 days 00:19:12.387000,0 days 00:18:33.981000,27.3,11.0,1017.4,False,41.8,350.0,2.9,1.0,FP1,05-03-2023,Bahrain Grand Prix,21.0,2023.0
PER,11,3,1,MEDIUM,3,1,131.463,41.783,54.452,35.228,Red Bull Racing,,0 days 00:21:23.850000,0 days 00:20:33.979000,27.4,11.0,1017.2,False,41.6,352.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,5,2,MEDIUM,5,0,94.343,30.039,40.691,23.613,Red Bull Racing,,0 days 00:26:04.629000,0 days 00:25:34.020000,27.3,12.0,1017.2,False,41.3,345.0,3.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,6,2,MEDIUM,6,0,125.588,39.948,54.916,30.724,Red Bull Racing,,0 days 00:28:10.217000,0 days 00:27:34.003000,27.1,12.0,1017.4,False,41.2,338.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,8,3,SOFT,2,1,92.758,29.561,39.913,23.284,Red Bull Racing,,0 days 00:44:26.963000,0 days 00:43:34.063000,27.1,13.0,1017.4,False,40.4,359.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,9,3,SOFT,3,1,111.758,36.254,48.048,27.456,Red Bull Racing,,0 days 00:46:18.721000,0 days 00:45:34.077000,27.0,13.0,1017.2,False,40.3,2.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,11,4,SOFT,5,0,97.679,31.346,42.31,24.023,Red Bull Racing,,0 days 01:01:59.806000,0 days 01:01:34.075000,26.6,12.0,1017.2,False,39.9,340.0,3.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,12,4,SOFT,6,0,98.037,31.249,42.447,24.341,Red Bull Racing,,0 days 01:03:37.843000,0 days 01:03:34.073000,26.6,12.0,1017.4,False,39.3,349.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,13,4,SOFT,7,0,98.999,31.596,42.985,24.418,Red Bull Racing,,0 days 01:05:16.842000,0 days 01:04:34.072000,26.6,12.0,1017.4,False,39.2,338.0,1.8,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,14,4,SOFT,8,0,99.527,31.478,43.195,24.854,Red Bull Racing,,0 days 01:06:56.369000,0 days 01:06:34.085000,26.7,12.0,1017.4,False,39.3,345.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,15,4,SOFT,9,0,99.87,32.177,43.21,24.483,Red Bull Racing,,0 days 01:08:36.239000,0 days 01:08:34.068000,26.7,12.0,1017.4,False,39.2,341.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,16,4,SOFT,10,0,98.647,31.478,42.79,24.379,Red Bull Racing,,0 days 01:10:14.886000,0 days 01:09:34.082000,26.7,12.0,1017.4,False,38.9,0.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,17,4,SOFT,11,0,98.597,31.523,42.623,24.451,Red Bull Racing,,0 days 01:11:53.483000,0 days 01:11:34.080000,26.5,12.0,1017.4,False,38.9,344.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,18,4,SOFT,12,0,102.775,31.361,42.676,28.738,Red Bull Racing,,0 days 01:13:36.258000,0 days 01:13:34.078000,26.6,12.0,1017.4,False,38.8,344.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PER,11,19,4,SOFT,13,0,97.834,31.205,42.253,24.376,Red Bull Racing,,0 days 01:15:14.092000,0 days 01:14:34.092000,26.5,12.0,1017.5,False,38.7,341.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,2,1,MEDIUM,2,1,97.337,30.803,42.16,24.374,McLaren,,0 days 00:19:23.433000,0 days 00:18:33.981000,27.3,11.0,1017.4,False,41.8,350.0,2.9,1.0,FP1,05-03-2023,Bahrain Grand Prix,21.0,2023.0
PIA,81,3,1,MEDIUM,3,1,131.701,38.644,58.929,34.128,McLaren,,0 days 00:21:35.134000,0 days 00:21:33.978000,27.4,12.0,1017.2,False,41.4,353.0,2.9,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,4,1,MEDIUM,4,1,113.059,30.9,53.372,28.787,McLaren,,0 days 00:23:28.193000,0 days 00:22:33.992000,27.3,12.0,1017.4,False,41.4,345.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,5,1,MEDIUM,5,1,96.274,30.399,41.768,24.107,McLaren,,0 days 00:25:04.467000,0 days 00:24:34.006000,27.3,12.0,1017.2,False,41.4,349.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,6,1,MEDIUM,6,1,132.707,41.738,61.336,29.633,McLaren,,0 days 00:27:17.174000,0 days 00:26:34.004000,27.3,12.0,1017.4,False,41.3,351.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,7,1,MEDIUM,7,1,102.357,30.693,42.318,29.346,McLaren,,0 days 00:28:59.531000,0 days 00:28:34.002000,27.2,12.0,1017.4,False,41.1,334.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,9,2,SOFT,2,1,94.997,30.17,41.108,23.719,McLaren,,0 days 00:44:59.281000,0 days 00:44:34.078000,27.0,13.0,1017.2,False,40.3,21.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,10,2,SOFT,3,1,135.482,41.699,61.341,32.442,McLaren,,0 days 00:47:14.763000,0 days 00:46:34.076000,27.0,13.0,1017.2,False,40.3,347.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,11,2,SOFT,4,1,123.491,39.805,57.009,26.677,McLaren,,0 days 00:49:18.254000,0 days 00:48:34.089000,27.0,13.0,1017.2,False,40.3,333.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,12,2,SOFT,5,1,100.33,30.078,41.874,28.378,McLaren,,0 days 00:50:58.584000,0 days 00:50:34.071000,26.9,14.0,1017.2,False,39.9,349.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
PIA,81,14,3,SOFT,7,0,100.116,31.885,43.541,24.69,McLaren,,0 days 01:01:53.894000,0 days 01:01:34.075000,26.6,12.0,1017.2,False,39.9,340.0,3.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,15,3,SOFT,8,0,100.358,31.803,43.734,24.821,McLaren,,0 days 01:03:34.252000,0 days 01:03:34.073000,26.6,12.0,1017.4,False,39.3,349.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,16,3,SOFT,9,0,100.793,32.099,43.904,24.79,McLaren,,0 days 01:05:15.045000,0 days 01:04:34.072000,26.6,12.0,1017.4,False,39.2,338.0,1.8,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,17,3,SOFT,10,0,101.138,32.141,43.966,25.031,McLaren,,0 days 01:06:56.183000,0 days 01:06:34.085000,26.7,12.0,1017.4,False,39.3,345.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,18,3,SOFT,11,0,102.47,33.003,44.703,24.764,McLaren,,0 days 01:08:38.653000,0 days 01:08:34.068000,26.7,12.0,1017.4,False,39.2,341.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,19,3,SOFT,12,0,100.695,31.87,43.97,24.855,McLaren,,0 days 01:10:19.348000,0 days 01:09:34.082000,26.7,12.0,1017.4,False,38.9,0.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,20,3,SOFT,13,0,100.473,31.71,43.92,24.843,McLaren,,0 days 01:11:59.821000,0 days 01:11:34.080000,26.5,12.0,1017.4,False,38.9,344.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,21,3,SOFT,14,0,102.97,31.703,43.584,27.683,McLaren,,0 days 01:13:42.791000,0 days 01:13:34.078000,26.6,12.0,1017.4,False,38.8,344.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,22,4,MEDIUM,8,0,120.99,53.065,43.39,24.535,McLaren,,0 days 01:15:43.781000,0 days 01:15:34.076000,26.5,12.0,1017.4,False,38.6,328.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
PIA,81,23,4,MEDIUM,9,0,126.049,31.56,53.722,40.767,McLaren,,0 days 01:17:49.830000,0 days 01:17:34.073000,26.5,13.0,1017.4,False,38.4,351.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,,
RUS,63,2,1,MEDIUM,2,1,96.083,30.312,41.789,23.982,Mercedes,,0 days 00:29:39.094000,0 days 00:29:34.016000,27.0,12.0,1017.2,False,41.1,10.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,21.0,2023.0
RUS,63,4,1,MEDIUM,4,1,95.999,30.557,41.618,23.824,Mercedes,,0 days 00:33:34.776000,0 days 00:33:34.043000,27.2,13.0,1017.4,False,41.0,342.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,5,1,MEDIUM,5,1,101.911,35.288,42.666,23.957,Mercedes,,0 days 00:35:16.687000,0 days 00:34:34.042000,27.0,13.0,1017.2,False,40.9,0.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,6,1,MEDIUM,6,1,97.724,31.083,42.563,24.078,Mercedes,,0 days 00:36:54.411000,0 days 00:36:34.055000,27.1,12.0,1017.2,False,41.0,339.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,7,1,MEDIUM,7,1,97.773,31.101,42.589,24.083,Mercedes,,0 days 00:38:32.184000,0 days 00:37:34.070000,27.1,12.0,1017.2,False,41.0,338.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,8,1,MEDIUM,8,1,100.185,31.244,42.551,26.39,Mercedes,,0 days 00:40:12.369000,0 days 00:39:34.068000,27.1,13.0,1017.2,False,40.9,339.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,9,1,MEDIUM,9,1,121.24,35.075,57.129,29.036,Mercedes,,0 days 00:42:13.609000,0 days 00:41:34.066000,27.3,13.0,1017.2,False,40.5,349.0,3.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,11,2,MEDIUM,2,1,95.05,30.337,40.957,23.756,Mercedes,,0 days 01:02:21.699000,0 days 01:01:34.075000,26.6,12.0,1017.2,False,39.9,340.0,3.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,12,2,MEDIUM,3,1,131.713,42.056,60.379,29.278,Mercedes,,0 days 01:04:33.412000,0 days 01:03:34.073000,26.6,12.0,1017.4,False,39.3,349.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,14,3,MEDIUM,5,0,94.966,30.084,41.221,23.661,Mercedes,,0 days 01:08:53.861000,0 days 01:08:34.068000,26.7,12.0,1017.4,False,39.2,341.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,15,3,MEDIUM,6,0,130.149,39.461,60.696,29.992,Mercedes,,0 days 01:11:04.010000,0 days 01:10:34.081000,26.6,12.0,1017.2,False,38.9,3.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,16,3,MEDIUM,7,0,95.412,30.257,41.342,23.813,Mercedes,,0 days 01:12:39.422000,0 days 01:12:34.079000,26.6,12.0,1017.4,False,38.9,345.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,17,3,MEDIUM,8,0,96.987,30.877,42.246,23.864,Mercedes,,0 days 01:14:16.409000,0 days 01:13:34.078000,26.6,12.0,1017.4,False,38.8,344.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
RUS,63,18,3,MEDIUM,9,0,97.517,31.1,42.364,24.053,Mercedes,,0 days 01:15:53.926000,0 days 01:15:34.076000,26.5,12.0,1017.4,False,38.6,328.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,2,1,MEDIUM,2,1,97.28,31.237,41.842,24.201,Ferrari,,0 days 00:20:05.649000,0 days 00:19:33.980000,27.3,11.0,1017.2,False,41.7,350.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,21.0,2023.0
SAI,55,4,1,MEDIUM,4,1,131.476,36.31,62.361,32.805,Ferrari,,0 days 00:25:06.915000,0 days 00:24:34.006000,27.3,12.0,1017.2,False,41.4,349.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,5,1,MEDIUM,5,1,96.182,30.648,41.552,23.982,Ferrari,,0 days 00:26:43.097000,0 days 00:26:34.004000,27.3,12.0,1017.4,False,41.3,351.0,2.5,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,6,1,MEDIUM,6,1,121.729,36.612,50.91,34.207,Ferrari,,0 days 00:28:44.826000,0 days 00:28:34.002000,27.2,12.0,1017.4,False,41.1,334.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,8,2,MEDIUM,8,0,96.072,30.556,41.491,24.025,Ferrari,,0 days 00:33:21.293000,0 days 00:32:34.044000,27.3,13.0,1017.4,False,41.1,355.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,9,2,MEDIUM,9,0,119.848,39.246,50.595,30.007,Ferrari,,0 days 00:35:21.141000,0 days 00:34:34.042000,27.0,13.0,1017.2,False,40.9,0.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,11,3,MEDIUM,2,1,125.203,30.283,57.727,37.193,Ferrari,,0 days 00:55:05.316000,0 days 00:54:34.067000,26.8,13.0,1017.4,False,39.9,343.0,2.4,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,13,4,MEDIUM,11,0,100.027,31.814,43.569,24.644,Ferrari,,0 days 01:05:50.646000,0 days 01:05:34.071000,26.6,12.0,1017.4,False,39.2,331.0,2.0,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,14,4,MEDIUM,12,0,100.146,31.942,43.592,24.612,Ferrari,,0 days 01:07:30.792000,0 days 01:06:34.085000,26.7,12.0,1017.4,False,39.3,345.0,1.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,15,4,MEDIUM,13,0,100.092,31.939,43.609,24.544,Ferrari,,0 days 01:09:10.884000,0 days 01:08:34.068000,26.7,12.0,1017.4,False,39.2,341.0,2.7,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
SAI,55,16,4,MEDIUM,14,0,100.294,31.95,43.565,24.779,Ferrari,,0 days 01:10:51.178000,0 days 01:10:34.081000,26.6,12.0,1017.2,False,38.9,3.0,2.2,1.0,FP1,05-03-2023,Bahrain Grand Prix,1.0,2023.0
